Lemesany;1482;628;42.37;628;620;1481;509;34.36;509;501;Presov;Presovsky kraj
Lesicek;255;75;29.41;75;75;255;58;22.74;58;55;Presov;Presovsky kraj
Licartovce;802;389;48.5;389;389;791;269;34;269;268;Presov;Presovsky kraj
Lipniky;433;181;41.8;181;180;433;170;39.26;170;169;Presov;Presovsky kraj
Lipovce;433;243;56.12;243;242;424;182;42.92;182;175;Presov;Presovsky kraj
Lubotice;2705;1606;59.37;1606;1596;2696;1320;48.96;1319;1263;Presov;Presovsky kraj
Lubovec;405;198;48.88;198;196;404;152;37.62;152;148;Presov;Presovsky kraj
Lucina;141;73;51.77;73;73;142;63;44.36;63;61;Presov;Presovsky kraj
Maly Slivnik;575;117;20.34;117;116;575;87;15.13;87;87;Presov;Presovsky kraj
Maly Saris;1320;780;59.09;779;776;1305;629;48.19;629;613;Presov;Presovsky kraj
Medzany;638;365;57.21;365;363;638;307;48.11;307;297;Presov;Presovsky kraj
Miklusovce;246;148;60.16;148;147;248;150;60.48;150;150;Presov;Presovsky kraj
Mirkovce;795;224;28.17;224;215;787;203;25.79;203;198;Presov;Presovsky kraj
Mosurov;157;102;64.96;102;102;154;83;53.89;83;83;Presov;Presovsky kraj
Nemcovce;369;243;65.85;243;243;368;184;50;184;183;Presov;Presovsky kraj
Okruzna;374;223;59.62;223;223;370;168;45.4;168;158;Presov;Presovsky kraj
Ondrasovce;47;36;76.59;36;36;47;27;57.44;27;27;Presov;Presovsky kraj
Ovcie;515;311;60.38;311;307;509;254;49.9;254;242;Presov;Presovsky kraj
Petrovany;1522;719;47.24;719;711;1524;578;37.92;578;561;Presov;Presovsky kraj
Podhorany;643;359;55.83;359;352;640;280;43.75;280;274;Presov;Presovsky kraj
Podhradik;305;188;61.63;188;186;294;154;52.38;154;150;Presov;Presovsky kraj
Presov;70463;36791;52.21;36784;36614;69932;31984;45.73;31981;31114;Presov;Presovsky kraj
Proc;325;148;45.53;148;148;322;125;38.81;125;120;Presov;Presovsky kraj
Pusovce;420;227;54.04;227;227;420;192;45.71;192;189;Presov;Presovsky kraj
Radatice;613;304;49.59;304;302;613;225;36.7;225;222;Presov;Presovsky kraj
Rokycany;663;185;27.9;185;185;660;176;26.66;176;166;Presov;Presovsky kraj
Ruska Nova Ves;916;434;47.37;434;433;912;377;41.33;377;367;Presov;Presovsky kraj
Sedlice;799;445;55.69;444;442;798;380;47.61;380;361;Presov;Presovsky kraj
Seniakovce;127;76;59.84;76;75;124;69;55.64;69;68;Presov;Presovsky kraj
Sucha Dolina;162;82;50.61;82;79;164;72;43.9;72;71;Presov;Presovsky kraj
Svinia;1208;346;28.64;346;343;1201;287;23.89;287;274;Presov;Presovsky kraj
Sarisska Poruba;390;142;36.41;142;140;390;121;31.02;121;120;Presov;Presovsky kraj
Sarisska Trstena;246;103;41.86;103;102;242;82;33.88;82;75;Presov;Presovsky kraj
Sarisske Bohdanovce;649;385;59.32;385;384;652;323;49.53;323;306;Presov;Presovsky kraj
Sindliar;427;202;47.3;202;202;427;174;40.74;174;166;Presov;Presovsky kraj
Siroke;1891;997;52.72;997;993;1891;762;40.29;762;740;Presov;Presovsky kraj
Stefanovce - Presov;158;89;56.32;89;89;158;74;46.83;74;70;Presov;Presovsky kraj
Teriakovce;612;393;64.21;393;392;612;316;51.63;316;299;Presov;Presovsky kraj
Terna;910;510;56.04;510;505;907;382;42.11;381;367;Presov;Presovsky kraj
Trnkov;190;113;59.47;113;111;189;86;45.5;86;82;Presov;Presovsky kraj
Tuhrina;312;96;30.76;96;96;315;87;27.61;87;83;Presov;Presovsky kraj
Tulcik;1049;611;58.24;611;608;1057;538;50.89;538;533;Presov;Presovsky kraj
Varhanovce;956;230;24.5;230;226;957;148;15.46;148;141;Presov;Presovsky kraj
Velky Slivnik;249;137;55.02;137;135;246;105;42.68;105;100;Presov;Presovsky kraj
Velky Saris;4664;2449;52.5;2448;2435;4630;2071;44.73;2071;1994;Presov;Presovsky kraj
Vitaz;1526;835;54.71;835;833;1517;622;41;622;599;Presov;Presovsky kraj
Vysna Sebastova;1002;582;58.08;582;581;1003;453;45.16;453;442;Presov;Presovsky kraj
Zaborske;691;454;65.7;454;454;686;398;58.01;397;366;Presov;Presovsky kraj
Zahradne;854;480;56.2;480;477;853;398;46.65;398;386;Presov;Presovsky kraj
Zlata Bana;386;193;50;193;193;365;127;34.79;127;124;Presov;Presovsky kraj
Zehna;748;309;41.31;309;308;743;210;28.26;210;205;Presov;Presovsky kraj
Zipov;236;154;65.25;154;152;238;130;54.62;130;113;Presov;Presovsky kraj
Zupcany;1238;676;54.6;676;666;1244;591;47.5;591;581;Presov;Presovsky kraj
Bajerovce;257;155;60.31;155;154;254;118;46.45;118;114;Sabinov;Presovsky kraj
Bodovce;282;147;52.12;147;146;283;130;45.93;130;125;Sabinov;Presovsky kraj
Brezovica;1326;653;49.24;653;650;1335;504;37.75;504;493;Sabinov;Presovsky kraj
Brezovicka;331;189;57.09;189;189;333;153;45.94;153;148;Sabinov;Presovsky kraj
Cervena Voda;396;216;54.54;216;208;395;193;48.86;193;177;Sabinov;Presovsky kraj
Cervenica pri Sabinove;712;357;50.14;357;354;707;289;40.87;289;278;Sabinov;Presovsky kraj
Dacov;570;348;61.05;348;347;568;270;47.53;270;254;Sabinov;Presovsky kraj
Daletice;88;47;53.4;47;47;86;35;40.69;35;34;Sabinov;Presovsky kraj
Drienica;642;392;61.05;392;390;625;320;51.2;320;310;Sabinov;Presovsky kraj
Dubovica;1143;565;49.43;565;556;1135;479;42.2;479;474;Sabinov;Presovsky kraj
Hanigovce;113;56;49.55;56;55;108;36;33.33;36;32;Sabinov;Presovsky kraj
Hubosovce;395;194;49.11;194;193;393;142;36.13;142;140;Sabinov;Presovsky kraj
Jakovany;289;148;51.21;148;147;286;120;41.95;120;119;Sabinov;Presovsky kraj
Jakubova Vola;326;151;46.31;151;150;330;133;40.3;133;130;Sabinov;Presovsky kraj
Jakubovany;748;380;50.8;380;379;747;297;39.75;297;280;Sabinov;Presovsky kraj
Jarovnice;3446;482;13.98;482;473;3446;385;11.17;385;369;Sabinov;Presovsky kraj
Kamenica;1389;661;47.58;661;659;1383;528;38.17;528;515;Sabinov;Presovsky kraj
Krasna Luka;543;291;53.59;291;286;535;237;44.29;237;227;Sabinov;Presovsky kraj
Krivany;866;369;42.6;369;363;868;320;36.86;320;308;Sabinov;Presovsky kraj
Lipany;4839;2392;49.43;2391;2373;4825;2064;42.77;2064;1996;Sabinov;Presovsky kraj
Lucka - Sabinov;523;280;53.53;280;273;526;227;43.15;227;220;Sabinov;Presovsky kraj
Lutina;411;245;59.61;245;241;390;191;48.97;191;182;Sabinov;Presovsky kraj
Milpos;488;225;46.1;225;218;488;200;40.98;200;192;Sabinov;Presovsky kraj
Nizny Slavkov;601;268;44.59;268;268;608;198;32.56;198;193;Sabinov;Presovsky kraj
Olejnikov;321;85;26.47;85;84;318;80;25.15;80;80;Sabinov;Presovsky kraj
Olsov;306;149;48.69;149;149;306;113;36.92;113;111;Sabinov;Presovsky kraj
Ostrovany;1296;331;25.54;331;326;1286;215;16.71;215;206;Sabinov;Presovsky kraj
Pecovska Nova Ves;1909;845;44.26;845;839;1906;730;38.3;730;697;Sabinov;Presovsky kraj
Poloma;725;337;46.48;337;337;723;238;32.91;238;224;Sabinov;Presovsky kraj
Ratvaj;113;54;47.78;54;54;115;37;32.17;37;36;Sabinov;Presovsky kraj
Raznany;1180;548;46.44;548;543;1169;406;34.73;406;388;Sabinov;Presovsky kraj
Rencisov;142;72;50.7;72;71;141;57;40.42;57;57;Sabinov;Presovsky kraj
Rozkovany;999;538;53.85;538;535;992;412;41.53;412;403;Sabinov;Presovsky kraj
Sabinov;9624;4458;46.32;4457;4418;9601;3660;38.12;3660;3497;Sabinov;Presovsky kraj
Sarisske Dravce;951;497;52.26;497;493;939;454;48.34;454;442;Sabinov;Presovsky kraj
Sarisske Michalany;2221;1196;53.84;1196;1189;2237;950;42.46;950;911;Sabinov;Presovsky kraj
Sarisske Sokolovce;433;211;48.72;211;210;431;160;37.12;160;156;Sabinov;Presovsky kraj
Tichy Potok;278;143;51.43;143;142;277;130;46.93;130;126;Sabinov;Presovsky kraj
Torysa;1131;529;46.77;529;522;1127;443;39.3;443;435;Sabinov;Presovsky kraj
Uzovce;421;257;61.04;257;255;414;193;46.61;193;185;Sabinov;Presovsky kraj
Uzovske Peklany;310;126;40.64;126;125;312;92;29.48;92;88;Sabinov;Presovsky kraj
Uzovsky Salgov;514;246;47.85;246;245;508;184;36.22;184;181;Sabinov;Presovsky kraj
Vysoka;105;63;60;63;63;103;51;49.51;51;46;Sabinov;Presovsky kraj
Circ;917;455;49.61;455;452;918;370;40.3;370;361;Stara Lubovna;Presovsky kraj
Durkova;178;93;52.24;93;93;176;84;47.72;84;82;Stara Lubovna;Presovsky kraj
Forbasy;355;210;59.15;210;210;358;157;43.85;157;151;Stara Lubovna;Presovsky kraj
Hajtovka;62;31;50;31;31;67;44;65.67;44;43;Stara Lubovna;Presovsky kraj
Haligovce;509;163;32.02;163;163;509;118;23.18;118;116;Stara Lubovna;Presovsky kraj
Hniezdne;1120;523;46.69;523;522;1111;407;36.63;407;384;Stara Lubovna;Presovsky kraj
Hranicne;166;68;40.96;68;67;166;56;33.73;56;56;Stara Lubovna;Presovsky kraj
Hromos;415;241;58.07;241;240;416;206;49.51;206;195;Stara Lubovna;Presovsky kraj
Chmelnica;781;405;51.85;405;395;780;287;36.79;287;260;Stara Lubovna;Presovsky kraj
Jakubany;1999;665;33.26;665;663;1995;430;21.55;430;418;Stara Lubovna;Presovsky kraj
Jarabina;718;310;43.17;310;307;718;274;38.16;274;272;Stara Lubovna;Presovsky kraj
Kamienka;1116;482;43.18;482;477;1117;426;38.13;426;419;Stara Lubovna;Presovsky kraj
Kolackov;817;326;39.9;326;325;802;212;26.43;212;207;Stara Lubovna;Presovsky kraj
Kremna;80;46;57.5;46;46;78;42;53.84;42;40;Stara Lubovna;Presovsky kraj
Kyjov;534;218;40.82;218;215;537;200;37.24;200;198;Stara Lubovna;Presovsky kraj
Lackova;139;91;65.46;91;90;133;57;42.85;57;56;Stara Lubovna;Presovsky kraj
Legnava;106;38;35.84;38;38;103;38;36.89;38;37;Stara Lubovna;Presovsky kraj
Lesnica;380;213;56.05;213;210;387;127;32.81;127;116;Stara Lubovna;Presovsky kraj
Litmanova;526;207;39.35;207;206;529;176;33.27;176;172;Stara Lubovna;Presovsky kraj
Lomnicka;1453;193;13.28;193;186;1454;143;9.83;143;143;Stara Lubovna;Presovsky kraj
Lubotin;1008;470;46.62;470;468;1005;345;34.32;345;323;Stara Lubovna;Presovsky kraj
Maly Lipnik;366;204;55.73;204;204;364;183;50.27;183;181;Stara Lubovna;Presovsky kraj
Matysova;57;50;87.71;50;50;56;51;91.07;51;50;Stara Lubovna;Presovsky kraj
Mnisek nad Popradom;467;197;42.18;197;197;463;162;34.98;162;144;Stara Lubovna;Presovsky kraj
Nizne Ruzbachy;493;258;52.33;258;256;497;193;38.83;193;174;Stara Lubovna;Presovsky kraj
Nova Lubovna;2294;1166;50.82;1166;1162;2276;873;38.35;873;842;Stara Lubovna;Presovsky kraj
Obrucne;29;20;68.96;20;20;32;26;81.25;26;26;Stara Lubovna;Presovsky kraj
Orlov;503;260;51.68;260;259;502;219;43.62;219;205;Stara Lubovna;Presovsky kraj
Plavec;1419;599;42.21;599;599;1423;524;36.82;524;502;Stara Lubovna;Presovsky kraj
Plavnica;1292;667;51.62;667;651;1265;542;42.84;542;525;Stara Lubovna;Presovsky kraj
Podolinec;2451;1027;41.9;1025;1015;2422;798;32.94;797;777;Stara Lubovna;Presovsky kraj
Puste Pole;188;91;48.4;91;91;190;100;52.63;100;97;Stara Lubovna;Presovsky kraj
Ruska Vola nad Popradom;68;41;60.29;41;41;86;41;47.67;41;38;Stara Lubovna;Presovsky kraj
Stara Lubovna;12421;5496;44.24;5496;5458;12360;4694;37.97;4692;4519;Stara Lubovna;Presovsky kraj
Starina;43;23;53.48;23;23;52;37;71.15;37;37;Stara Lubovna;Presovsky kraj
Stranany;153;87;56.86;87;86;157;76;48.4;76;75;Stara Lubovna;Presovsky kraj
Sulin;287;114;39.72;114;113;274;95;34.67;95;90;Stara Lubovna;Presovsky kraj
Sambron;325;185;56.92;184;183;322;179;55.59;179;168;Stara Lubovna;Presovsky kraj
Sarisske Jastrabie;909;388;42.68;388;386;901;325;36.07;325;318;Stara Lubovna;Presovsky kraj
Udol;283;176;62.19;176;173;289;171;59.16;171;168;Stara Lubovna;Presovsky kraj
Velka Lesna;365;184;50.41;184;184;364;150;41.2;150;149;Stara Lubovna;Presovsky kraj
Velky Lipnik;732;351;47.95;351;347;734;290;39.5;290;287;Stara Lubovna;Presovsky kraj
Vislanka;214;105;49.06;105;98;219;84;38.35;84;82;Stara Lubovna;Presovsky kraj
Vysne Ruzbachy;1131;581;51.37;579;575;1134;458;40.38;457;431;Stara Lubovna;Presovsky kraj
Bana;160;67;41.87;67;65;160;64;40;64;61;Stropkov;Presovsky kraj
Breznica;658;296;44.98;296;295;630;248;39.36;248;242;Stropkov;Presovsky kraj
Breznicka;111;58;52.25;58;58;113;46;40.7;46;45;Stropkov;Presovsky kraj
Brusnica;258;110;42.63;110;109;255;103;40.39;103;103;Stropkov;Presovsky kraj
Bukovce;409;175;42.78;175;171;408;149;36.51;149;146;Stropkov;Presovsky kraj
Bystra;32;21;65.62;21;21;33;21;63.63;21;21;Stropkov;Presovsky kraj
Bzany;152;80;52.63;80;80;209;75;35.88;75;70;Stropkov;Presovsky kraj
Duplin;419;193;46.06;193;193;420;158;37.61;158;152;Stropkov;Presovsky kraj
Gribov;155;94;60.64;94;94;152;69;45.39;69;68;Stropkov;Presovsky kraj
Havaj;319;166;52.03;166;165;323;141;43.65;141;130;Stropkov;Presovsky kraj
Chotca;478;194;40.58;194;193;476;163;34.24;163;160;Stropkov;Presovsky kraj
Jakusovce;44;25;56.81;25;25;43;22;51.16;22;22;Stropkov;Presovsky kraj
Kolbovce;131;56;42.74;56;56;128;55;42.96;55;52;Stropkov;Presovsky kraj
Korunkova;73;40;54.79;40;40;77;36;46.75;36;35;Stropkov;Presovsky kraj
Kozuchovce;49;34;69.38;34;34;49;28;57.14;28;28;Stropkov;Presovsky kraj
Krislovce;39;21;53.84;21;20;37;24;64.86;24;23;Stropkov;Presovsky kraj
Krucov;184;110;59.78;110;110;184;91;49.45;91;90;Stropkov;Presovsky kraj
Krusinec;205;77;37.56;77;77;202;73;36.13;73;72;Stropkov;Presovsky kraj
Lomne;207;83;40.09;83;82;203;82;40.39;82;82;Stropkov;Presovsky kraj
Makovce;125;63;50.4;63;62;124;52;41.93;52;52;Stropkov;Presovsky kraj
Mala Polana;98;60;61.22;60;59;94;49;52.12;49;47;Stropkov;Presovsky kraj
Mikova;116;60;51.72;60;59;114;57;50;57;54;Stropkov;Presovsky kraj
Minovce;285;152;53.33;152;151;279;160;57.34;160;158;Stropkov;Presovsky kraj
Mrazovce;78;40;51.28;40;39;77;37;48.05;37;36;Stropkov;Presovsky kraj
Nizna Olsava;315;147;46.66;147;143;313;126;40.25;126;123;Stropkov;Presovsky kraj
Olsavka - Stropkov;180;81;45;81;80;179;65;36.31;65;63;Stropkov;Presovsky kraj
Potoky;83;42;50.6;42;42;81;39;48.14;39;39;Stropkov;Presovsky kraj
Potocky;64;40;62.5;40;40;67;38;56.71;38;38;Stropkov;Presovsky kraj
Solnik;34;22;64.7;22;22;37;27;72.97;27;27;Stropkov;Presovsky kraj
Staskovce;197;97;49.23;97;94;190;66;34.73;66;64;Stropkov;Presovsky kraj
Stropkov;8101;3525;43.51;3525;3499;8077;3056;37.83;3056;2974;Stropkov;Presovsky kraj
Sandal;244;105;43.03;105;104;249;108;43.37;108;107;Stropkov;Presovsky kraj
Tisinec;386;196;50.77;196;196;383;157;40.99;157;155;Stropkov;Presovsky kraj
Tokajik;90;50;55.55;50;50;90;41;45.55;41;40;Stropkov;Presovsky kraj
Turany nad Ondavou;304;158;51.97;158;155;302;147;48.67;147;139;Stropkov;Presovsky kraj
Varechovce;127;59;46.45;59;59;125;60;48;60;59;Stropkov;Presovsky kraj
Velkrop;167;66;39.52;66;66;166;62;37.34;62;62;Stropkov;Presovsky kraj
Vislava;166;86;51.8;86;86;160;70;43.75;70;70;Stropkov;Presovsky kraj
Vladica;63;32;50.79;32;32;63;27;42.85;27;27;Stropkov;Presovsky kraj
Vojtovce;85;43;50.58;43;43;83;41;49.39;41;41;Stropkov;Presovsky kraj
Vyskovce;120;67;55.83;67;67;114;56;49.12;56;56;Stropkov;Presovsky kraj
Vysna Olsava;472;221;46.82;221;217;473;213;45.03;213;209;Stropkov;Presovsky kraj
Vysny Hrabovec;158;83;52.53;83;83;160;76;47.5;76;73;Stropkov;Presovsky kraj
Belejovce;21;8;38.09;8;8;22;9;40.9;9;9;Svidnik;Presovsky kraj
Benadikovce;164;89;54.26;89;89;165;70;42.42;70;66;Svidnik;Presovsky kraj
Bodruzal;45;20;44.44;20;20;46;24;52.17;24;24;Svidnik;Presovsky kraj
Cernina;449;184;40.97;184;183;447;165;36.91;165;164;Svidnik;Presovsky kraj
Cigla;63;38;60.31;38;38;63;41;65.07;41;38;Svidnik;Presovsky kraj
Dlhona;64;24;37.5;24;24;65;28;43.07;28;28;Svidnik;Presovsky kraj
Dobroslava;42;21;50;21;20;39;17;43.58;17;17;Svidnik;Presovsky kraj
Dubova;183;93;50.81;93;91;185;84;45.4;84;82;Svidnik;Presovsky kraj
Dukovce;229;140;61.13;140;138;224;123;54.91;123;122;Svidnik;Presovsky kraj
Fijas;119;65;54.62;65;64;112;58;51.78;58;57;Svidnik;Presovsky kraj
Giraltovce;3183;1303;40.93;1303;1293;3175;1110;34.96;1110;1066;Svidnik;Presovsky kraj
Havranec;17;13;76.47;13;12;17;13;76.47;13;13;Svidnik;Presovsky kraj
Hrabovcik;262;154;58.77;154;151;255;114;44.7;114;112;Svidnik;Presovsky kraj
Hunkovce;272;104;38.23;104;102;273;79;28.93;79;78;Svidnik;Presovsky kraj
Jurkova Vola;74;42;56.75;42;42;72;33;45.83;33;33;Svidnik;Presovsky kraj
Kalniste;424;182;42.92;182;181;420;176;41.9;176;175;Svidnik;Presovsky kraj
Kapisova;338;133;39.34;133;133;340;111;32.64;111;107;Svidnik;Presovsky kraj
Keckovce;191;70;36.64;70;69;189;60;31.74;60;58;Svidnik;Presovsky kraj
Kobylnice;84;47;55.95;47;45;88;49;55.68;49;48;Svidnik;Presovsky kraj
Korejovce;62;39;62.9;39;39;64;39;60.93;39;38;Svidnik;Presovsky kraj
Kracunovce;946;494;52.21;494;493;942;396;42.03;396;376;Svidnik;Presovsky kraj
Krajna Bystra;303;74;24.42;74;74;304;60;19.73;60;60;Svidnik;Presovsky kraj
Krajna Polana;157;64;40.76;64;64;160;65;40.62;65;62;Svidnik;Presovsky kraj
Krajna Porubka;46;22;47.82;22;22;44;14;31.81;14;14;Svidnik;Presovsky kraj
Krajne Cierno;70;49;70;49;49;69;42;60.86;42;42;Svidnik;Presovsky kraj
Kruzlova;483;194;40.16;194;194;481;104;21.62;104;102;Svidnik;Presovsky kraj
Kukova;581;266;45.78;266;266;583;203;34.81;203;200;Svidnik;Presovsky kraj
Kurimka;318;164;51.57;164;163;320;144;45;144;142;Svidnik;Presovsky kraj
Ladomirova;765;250;32.67;250;249;731;168;22.98;168;165;Svidnik;Presovsky kraj
Lucka - Svidnik;425;195;45.88;195;195;429;137;31.93;137;133;Svidnik;Presovsky kraj
Luzany pri Topli;201;124;61.69;124;123;199;109;54.77;109;108;Svidnik;Presovsky kraj
Matovce;106;52;49.05;52;52;110;52;47.27;52;52;Svidnik;Presovsky kraj
Medvedie;44;32;72.72;32;32;44;30;68.18;30;30;Svidnik;Presovsky kraj
Mestisko;382;186;48.69;186;185;378;179;47.35;179;177;Svidnik;Presovsky kraj
Micakovce;113;64;56.63;64;63;115;57;49.56;57;56;Svidnik;Presovsky kraj
Mirola;59;35;59.32;35;35;59;41;69.49;41;41;Svidnik;Presovsky kraj
Mlynarovce;182;105;57.69;105;104;180;101;56.11;101;99;Svidnik;Presovsky kraj
Nizna Jedlova;85;50;58.82;50;50;83;36;43.37;36;32;Svidnik;Presovsky kraj
Nizna Pisana;74;40;54.05;40;39;70;35;50;35;34;Svidnik;Presovsky kraj
Nizny Komarnik;123;65;52.84;65;65;121;59;48.76;59;59;Svidnik;Presovsky kraj
Nizny Mirosov;209;82;39.23;82;82;204;44;21.56;44;44;Svidnik;Presovsky kraj
Nizny Orlik;243;140;57.61;140;140;240;126;52.5;126;125;Svidnik;Presovsky kraj
Nova Polianka;49;31;63.26;31;31;50;17;34;17;17;Svidnik;Presovsky kraj
Okruhle;487;206;42.29;206;204;483;175;36.23;175;171;Svidnik;Presovsky kraj
Prikra;16;15;93.75;15;15;15;13;86.66;13;13;Svidnik;Presovsky kraj
Pstrina;57;28;49.12;28;27;56;25;44.64;25;24;Svidnik;Presovsky kraj
Radoma;345;156;45.21;156;155;344;152;44.18;152;147;Svidnik;Presovsky kraj
Rakovcik;113;63;55.75;63;60;115;54;46.95;54;52;Svidnik;Presovsky kraj
Rovne;401;190;47.38;190;188;397;145;36.52;145;144;Svidnik;Presovsky kraj
Roztoky;270;103;38.14;103;102;270;57;21.11;57;55;Svidnik;Presovsky kraj
Sobos;127;79;62.2;79;77;129;76;58.91;76;75;Svidnik;Presovsky kraj
Strocin;414;185;44.68;185;184;417;153;36.69;153;151;Svidnik;Presovsky kraj
Svidnicka;129;74;57.36;74;74;129;60;46.51;60;60;Svidnik;Presovsky kraj
Svidnik;8719;3716;42.61;3716;3704;8609;3145;36.53;3145;3067;Svidnik;Presovsky kraj
Sarbov;28;27;96.42;27;27;23;19;82.6;19;19;Svidnik;Presovsky kraj
Sarissky Stiavnik;224;115;51.33;115;114;225;103;45.77;103;99;Svidnik;Presovsky kraj
Semetkovce;78;34;43.58;34;34;78;27;34.61;27;27;Svidnik;Presovsky kraj
Stefurov;100;45;45;45;45;101;38;37.62;38;38;Svidnik;Presovsky kraj
Vagrinec;97;60;61.85;60;60;103;56;54.36;56;55;Svidnik;Presovsky kraj
Valkovce;179;107;59.77;107;107;178;87;48.87;87;83;Svidnik;Presovsky kraj
Vapenik;48;36;75;36;36;46;30;65.21;30;30;Svidnik;Presovsky kraj
Vysna Jedlova;152;98;64.47;98;96;152;74;48.68;74;72;Svidnik;Presovsky kraj
Vysna Pisana;62;42;67.74;42;42;64;38;59.37;38;37;Svidnik;Presovsky kraj
Vysny Komarnik;67;37;55.22;37;37;74;40;54.05;40;39;Svidnik;Presovsky kraj
Vysny Mirosov;464;204;43.96;204;204;466;154;33.04;154;147;Svidnik;Presovsky kraj
Vysny Orlik;314;165;52.54;165;165;314;133;42.35;133;132;Svidnik;Presovsky kraj
Zeleznik;377;176;46.68;176;175;375;144;38.4;144;144;Svidnik;Presovsky kraj
Zelmanovce;271;147;54.24;147;147;268;124;46.26;124;123;Svidnik;Presovsky kraj
Babie;200;81;40.5;81;81;193;77;39.89;77;74;Vranov nad Toplou;Presovsky kraj
Banske;1236;448;36.24;447;444;1231;338;27.45;338;332;Vranov nad Toplou;Presovsky kraj
Benkovce;432;178;41.2;178;178;434;155;35.71;155;152;Vranov nad Toplou;Presovsky kraj
Bystre;2111;911;43.15;911;910;2138;727;34;727;720;Vranov nad Toplou;Presovsky kraj
Cabov;314;156;49.68;156;156;311;155;49.83;155;145;Vranov nad Toplou;Presovsky kraj
Caklov;1850;680;36.75;680;676;1843;540;29.3;540;520;Vranov nad Toplou;Presovsky kraj
Cicava;841;263;31.27;263;260;845;179;21.18;179;176;Vranov nad Toplou;Presovsky kraj
Cierne nad Toplou;615;334;54.3;334;332;617;283;45.86;283;279;Vranov nad Toplou;Presovsky kraj
Dapalovce;343;167;48.68;167;164;343;141;41.1;141;136;Vranov nad Toplou;Presovsky kraj
Davidov;645;327;50.69;327;324;647;294;45.44;294;289;Vranov nad Toplou;Presovsky kraj
Detrik;46;20;43.47;20;20;52;26;50;26;24;Vranov nad Toplou;Presovsky kraj
Dlhe Klcovo;1096;506;46.16;506;505;1105;400;36.19;389;382;Vranov nad Toplou;Presovsky kraj
Durdos;186;58;31.18;58;58;186;45;24.19;45;44;Vranov nad Toplou;Presovsky kraj
Giglovce;135;69;51.11;69;69;135;55;40.74;55;50;Vranov nad Toplou;Presovsky kraj
Girovce;50;29;58;29;29;52;34;65.38;34;32;Vranov nad Toplou;Presovsky kraj
Hanusovce nad Toplou;2805;964;34.36;964;958;2789;837;30.1;837;821;Vranov nad Toplou;Presovsky kraj
Hencovce;1037;485;46.76;485;484;1034;388;37.52;388;365;Vranov nad Toplou;Presovsky kraj
Hermanovce nad Toplou;550;290;52.72;290;288;556;224;40.28;224;211;Vranov nad Toplou;Presovsky kraj
Hlinne;1252;364;29.7;364;360;1255;265;21.11;265;260;Vranov nad Toplou;Presovsky kraj
Holcikovce;358;148;41.34;148;146;360;124;34.44;124;120;Vranov nad Toplou;Presovsky kraj
Jasenovce;178;99;55.61;99;97;178;95;53.37;95;88;Vranov nad Toplou;Presovsky kraj
Jastrabie nad Toplou;366;172;46.99;172;172;369;161;43.63;161;157;Vranov nad Toplou;Presovsky kraj
Juskova Vola;247;167;67.61;167;167;257;141;54.86;141;136;Vranov nad Toplou;Presovsky kraj
Kamenna Poruba;915;222;24.26;222;221;915;219;23.93;219;213;Vranov nad Toplou;Presovsky kraj
Kladzany;444;210;47.29;210;209;440;192;43.63;192;188;Vranov nad Toplou;Presovsky kraj
Komarany;396;210;53.03;210;206;391;193;49.36;193;191;Vranov nad Toplou;Presovsky kraj
Kucin;379;79;20.84;79;79;377;78;20.68;78;75;Vranov nad Toplou;Presovsky kraj
Kvakovce;393;143;36.38;143;140;391;117;29.92;117;114;Vranov nad Toplou;Presovsky kraj
Majerovce;358;219;61.17;219;219;360;159;44.16;159;152;Vranov nad Toplou;Presovsky kraj
Mala Domasa;425;196;46.11;196;193;428;146;34.11;146;143;Vranov nad Toplou;Presovsky kraj
Matiaska;221;119;53.84;119;118;217;109;50.23;109;108;Vranov nad Toplou;Presovsky kraj
Medzianky;258;149;57.75;149;149;260;121;46.53;121;118;Vranov nad Toplou;Presovsky kraj
Mernik;498;221;44.37;221;220;496;195;39.31;195;192;Vranov nad Toplou;Presovsky kraj
Michalok;251;112;44.62;112;111;252;93;36.9;93;90;Vranov nad Toplou;Presovsky kraj
Nizny Hrabovec;1299;553;42.57;553;550;1301;450;34.58;450;443;Vranov nad Toplou;Presovsky kraj
Nizny Hrusov;1274;571;44.81;569;564;1271;466;36.66;466;455;Vranov nad Toplou;Presovsky kraj
Nizny Krucov;318;177;55.66;177;177;322;165;51.24;165;162;Vranov nad Toplou;Presovsky kraj
Nova Kelca;291;160;54.98;160;160;285;122;42.8;122;120;Vranov nad Toplou;Presovsky kraj
Ondavske Matiasovce;611;244;39.93;244;242;606;207;34.15;207;202;Vranov nad Toplou;Presovsky kraj
Pavlovce;599;310;51.75;310;307;604;228;37.74;228;223;Vranov nad Toplou;Presovsky kraj
Petkovce;114;58;50.87;58;58;114;52;45.61;52;50;Vranov nad Toplou;Presovsky kraj
Petrovce - Vranov nad Toplou;372;168;45.16;168;168;376;149;39.62;149;142;Vranov nad Toplou;Presovsky kraj
Piskorovce;110;44;40;44;43;109;56;51.37;56;55;Vranov nad Toplou;Presovsky kraj
Posa;627;229;36.52;229;229;627;198;31.57;198;192;Vranov nad Toplou;Presovsky kraj
Prosacov;139;42;30.21;42;42;139;40;28.77;40;39;Vranov nad Toplou;Presovsky kraj
